experiment,seed,client,family,population,trials,peer_support,target_support_peer_present,target_support_full,centroid-distance-to-known-malware,nearest-known-family-distance,max-jaccard-to-known-family,fraction-active-features-known,distance-to-benign-centroid,learner,local_recall,peer_recall,absent_recall,full_recall,central_full_recall,ctk,pooling,total,headroom,residual_gap,evidence_class
controlled-exposure,102,anzhi,adwo,federation-wide,834,291,0,37,3.8548309982774875,1.7953493970585166,0.7403846153846154,0.5348837209302325,3.3735648497755863,fedavg,0.6163069544364509,0.3764988009592326,0.3273381294964029,0.38369304556354916,0.3105515587529976,0.04916067146282971,-0.288968824940048,-0.2398081534772183,-0.23261390887290173,0.0071942446043165575,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,hiddad,own-domain,8,39,0,4,5.872342581643335,5.5882110841122685,0.22413793103448276,0.20622568093385213,5.676284384631803,fedavg,0.75,0.875,0.875,1.0,0.875,0.0,0.125,0.125,0.25,0.125,C-post-confirmatory-evidence-preserving
controlled-exposure,102,anzhi,hiddad,federation-wide,258,39,0,4,5.872342581643335,5.5882110841122685,0.22413793103448276,0.20622568093385213,5.676284384631803,fedavg,0.2868217054263566,0.3333333333333333,0.3062015503875969,0.32170542635658916,0.25193798449612403,0.027131782945736427,0.01937984496124029,0.046511627906976716,0.034883720930232565,-0.011627906976744151,C-post-confirmatory-evidence-preserving
controlled-exposure,102,appchina,revmob,own-domain,16,66,0,4,5.136740134856688,3.4412326628859993,0.49390243902439024,0.2605633802816901,4.025907369461369,fedavg,0.125,0.125,0.0625,0.125,0.0625,0.0625,-0.0625,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,102,appchina,revmob,federation-wide,432,66,0,4,5.136740134856688,3.4412326628859993,0.49390243902439024,0.2605633802816901,4.025907369461369,fedavg,0.08564814814814815,0.25,0.05787037037037037,0.27546296296296297,0.1875,0.19212962962962962,-0.027777777777777783,0.16435185185185186,0.18981481481481483,0.025462962962962965,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,dowgin,own-domain,18,1775,0,0,3.8041273025528803,1.98864549209988,0.48148148148148145,0.6025641025641025,3.5334382283962453,fedavg,0.5,0.5555555555555556,0.8333333333333334,0.5,0.6111111111111112,-0.2777777777777778,0.33333333333333337,0.05555555555555558,0.0,-0.05555555555555558,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,dowgin,federation-wide,5418,1775,0,0,3.8041273025528803,1.98864549209988,0.48148148148148145,0.6025641025641025,3.5334382283962453,fedavg,0.5260243632336655,0.919342930970838,0.9160206718346253,0.9036544850498339,0.9848652639350314,0.0033222591362126463,0.3899963086009598,0.39331856773717244,0.3776301218161684,-0.015688445921004046,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,leadbolt,own-domain,744,33,0,67,2.5964333920376172,1.8748948030139825,0.6587301587301587,0.7087378640776699,2.5338378445992,fedavg,0.5336021505376344,0.6075268817204301,0.37768817204301075,0.7782258064516129,0.7782258064516129,0.22983870967741937,-0.15591397849462363,0.07392473118279574,0.2446236559139785,0.17069892473118276,C-post-confirmatory-evidence-preserving
controlled-exposure,103,play-early,leadbolt,federation-wide,909,33,0,67,2.5964333920376172,1.8748948030139825,0.6587301587301587,0.7087378640776699,2.5338378445992,fedavg,0.5137513751375138,0.5852585258525853,0.3773377337733773,0.7887788778877888,0.8052805280528053,0.207920792079208,-0.13641364136413647,0.07150715071507152,0.275027502750275,0.20352035203520347,C-post-confirmatory-evidence-preserving
controlled-exposure,103,anzhi,adwo,own-domain,130,314,0,36,3.6022754440995732,1.9478803385713612,0.7272727272727273,0.5227272727272727,3.4354561177608662,fedavg,0.6384615384615384,0.7230769230769231,0.6384615384615384,0.7307692307692307,0.7153846153846154,0.08461538461538465,0.0,0.08461538461538465,0.09230769230769231,0.007692307692307665,C-post-confirmatory-evidence-preserving
controlled-exposure,103,anzhi,adwo,federation-wide,808,314,0,36,3.6022754440995732,1.9478803385713612,0.7272727272727273,0.5227272727272727,3.4354561177608662,fedavg,0.6757425742574258,0.7413366336633663,0.6398514851485149,0.8118811881188119,0.681930693069307,0.10148514851485146,-0.03589108910891092,0.06559405940594054,0.13613861386138615,0.07054455445544561,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,airpush,own-domain,417,172,0,137,3.7882547414294767,2.023658234833949,0.6446280991735537,0.3888888888888889,2.4177388064639636,fedavg,0.8105515587529976,0.9904076738609112,0.9856115107913669,0.9904076738609112,0.9808153477218226,0.004796163069544335,0.17505995203836933,0.17985611510791366,0.17985611510791366,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,airpush,federation-wide,3033,172,0,137,3.7882547414294767,2.023658234833949,0.6446280991735537,0.3888888888888889,2.4177388064639636,fedavg,0.45334652159577976,0.6795252225519288,0.5054401582591493,0.6805143422354105,0.6515001648532806,0.17408506429277948,0.05209363666336958,0.22617870095614906,0.22716782063963076,0.0009891196834816984,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,gappusin,own-domain,1372,108,0,315,2.706353908518728,1.3213861446626298,0.7435897435897436,0.6911764705882353,1.7028369208145242,fedavg,0.23469387755102042,0.20262390670553937,0.1727405247813411,0.22813411078717202,0.2521865889212828,0.02988338192419826,-0.06195335276967931,-0.03206997084548105,-0.006559766763848396,0.025510204081632654,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,gappusin,federation-wide,1705,108,0,315,2.706353908518728,1.3213861446626298,0.7435897435897436,0.6911764705882353,1.7028369208145242,fedavg,0.25219941348973607,0.212316715542522,0.17829912023460412,0.23636363636363636,0.2498533724340176,0.03401759530791787,-0.07390029325513195,-0.03988269794721408,-0.01583577712609971,0.02404692082111437,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,revmob,own-domain,18,59,0,4,5.375202641253769,3.5754285862434068,0.5055555555555555,0.2589928057553957,4.150689673214761,fedavg,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.1111111111111111,-0.16666666666666666,-0.05555555555555555,0.0,0.05555555555555555,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,revmob,federation-wide,560,59,0,4,5.375202641253769,3.5754285862434068,0.5055555555555555,0.2589928057553957,4.150689673214761,fedavg,0.10178571428571428,0.4089285714285714,0.060714285714285714,0.43214285714285716,0.24107142857142858,0.3482142857142857,-0.04107142857142857,0.30714285714285716,0.3303571428571429,0.023214285714285743,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,hiddad,own-domain,8,25,0,4,4.9911104136291975,4.025805892242939,0.45321637426900585,0.1893687707641196,4.2428332222769525,fedavg,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,103,appchina,hiddad,federation-wide,327,25,0,4,4.9911104136291975,4.025805892242939,0.45321637426900585,0.1893687707641196,4.2428332222769525,fedavg,0.20489296636085627,0.26299694189602446,0.22935779816513763,0.22935779816513763,0.1345565749235474,0.033639143730886834,0.024464831804281356,0.05810397553516819,0.024464831804281356,-0.033639143730886834,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,airpush,own-domain,1744,191,0,148,3.7493103014545297,2.241236129794068,0.628099173553719,0.6039603960396039,3.600398990467054,fedavg,0.5395642201834863,0.6032110091743119,0.5665137614678899,0.8371559633027523,0.8692660550458715,0.03669724770642202,0.026949541284403633,0.06364678899082565,0.29759174311926606,0.2339449541284404,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,airpush,federation-wide,2316,191,0,148,3.7493103014545297,2.241236129794068,0.628099173553719,0.6039603960396039,3.600398990467054,fedavg,0.6170120898100173,0.674006908462867,0.6442141623488774,0.8553540587219344,0.8791018998272885,0.029792746113989632,0.02720207253886009,0.05699481865284972,0.23834196891191706,0.18134715025906734,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,adwo,own-domain,31,353,0,5,4.109929942677416,2.3535712314597914,0.6526315789473685,0.5393258426966292,4.0108563361087475,fedavg,0.7741935483870968,0.8709677419354839,0.8064516129032258,0.8709677419354839,0.8709677419354839,0.06451612903225812,0.032258064516129004,0.09677419354838712,0.09677419354838712,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,adwo,federation-wide,871,353,0,5,4.109929942677416,2.3535712314597914,0.6526315789473685,0.5393258426966292,4.0108563361087475,fedavg,0.7600459242250287,0.9138920780711826,0.8243398392652124,0.8851894374282434,0.9632606199770379,0.08955223880597019,0.06429391504018367,0.15384615384615385,0.1251435132032147,-0.028702640642939148,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,hiddad,own-domain,136,32,0,14,4.6659544508935875,4.13905551491588,0.43333333333333335,0.24838709677419354,4.242900129096811,fedavg,0.20588235294117646,0.39705882352941174,0.34558823529411764,0.4632352941176471,0.38235294117647056,0.0514705882352941,0.13970588235294118,0.19117647058823528,0.2573529411764706,0.06617647058823534,C-post-confirmatory-evidence-preserving
controlled-exposure,104,play-early,hiddad,federation-wide,568,32,0,14,4.6659544508935875,4.13905551491588,0.43333333333333335,0.24838709677419354,4.242900129096811,fedavg,0.1073943661971831,0.23415492957746478,0.20422535211267606,0.2323943661971831,0.22711267605633803,0.02992957746478872,0.09683098591549297,0.1267605633802817,0.125,-0.0017605633802816878,C-post-confirmatory-evidence-preserving
controlled-exposure,104,anzhi,leadbolt,own-domain,15,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedavg,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,104,anzhi,leadbolt,federation-wide,875,91,0,6,3.3967712421433456,2.7419227348830546,0.5658914728682171,0.4766355140186916,3.195453427419076,fedavg,0.07657142857142857,0.2834285714285714,0.11885714285714286,0.3325714285714286,0.2914285714285714,0.16457142857142856,0.04228571428571429,0.20685714285714285,0.256,0.049142857142857155,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,own-domain,297,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedavg,0.6632996632996633,0.5084175084175084,0.4511784511784512,0.4175084175084175,0.6296296296296297,0.057239057239057256,-0.2121212121212121,-0.15488215488215484,-0.24579124579124578,-0.09090909090909094,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,dowgin,federation-wide,6892,1558,0,81,2.862305910177519,2.0179177711483276,0.53,0.6052631578947368,2.25963881803825,fedavg,0.546285548461985,0.6114335461404526,0.5898142774230992,0.564567614625653,0.8425710969239698,0.021619268717353424,0.04352872896111426,0.06514799767846768,0.01828206616366801,-0.046865931514799675,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,own-domain,1150,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedavg,0.5182608695652174,0.3782608695652174,0.2982608695652174,0.40695652173913044,0.5165217391304348,0.07999999999999996,-0.22000000000000003,-0.14000000000000007,-0.111304347826087,0.028695652173913067,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,gappusin,federation-wide,1505,81,0,329,2.5983188699117292,1.3957622954332451,0.6931818181818182,0.7361111111111112,1.6227378860692006,fedavg,0.48372093023255813,0.33687707641196013,0.27109634551495015,0.3581395348837209,0.4757475083056478,0.06578073089700998,-0.21262458471760798,-0.146843853820598,-0.12558139534883722,0.02126245847176078,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,own-domain,23,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedavg,0.13043478260869565,0.21739130434782608,0.0,0.17391304347826086,0.391304347826087,0.21739130434782608,-0.13043478260869565,0.08695652173913043,0.043478260869565216,-0.043478260869565216,C-post-confirmatory-evidence-preserving
controlled-exposure,104,appchina,revmob,federation-wide,620,46,0,4,4.633267890303643,2.517907382573409,0.5277777777777778,0.271523178807947,3.3137832016755757,fedavg,0.09838709677419355,0.35,0.06129032258064516,0.29838709677419356,0.25967741935483873,0.2887096774193548,-0.03709677419354839,0.25161290322580643,0.2,-0.05161290322580642,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,own-domain,44,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedavg,0.4772727272727273,0.7045454545454546,0.7272727272727273,0.6818181818181818,0.7272727272727273,-0.022727272727272707,0.25,0.2272727272727273,0.20454545454545447,-0.022727272727272818,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-early,gappusin,federation-wide,1572,496,0,3,3.381154180431505,2.0752116733448007,0.5,0.6197183098591549,3.35721108975858,fedavg,0.41475826972010177,0.7080152671755725,0.648854961832061,0.6736641221374046,0.7709923664122137,0.059160305343511466,0.23409669211195927,0.29325699745547074,0.2589058524173028,-0.03435114503816794,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,own-domain,57,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedavg,0.8421052631578947,0.9298245614035088,0.08771929824561403,0.9473684210526315,0.9824561403508771,0.8421052631578947,-0.7543859649122806,0.08771929824561409,0.10526315789473684,0.01754385964912275,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,leadbolt,federation-wide,905,96,0,3,3.8853568017431064,3.176738578054425,0.3577586206896552,0.5673076923076923,5.05584849910753,fedavg,0.5403314917127072,0.8486187845303867,0.5049723756906077,0.8519337016574585,0.8441988950276244,0.34364640883977904,-0.03535911602209951,0.3082872928176795,0.3116022099447513,0.0033149171270717703,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,own-domain,15,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedavg,0.8666666666666667,0.8,0.2,0.9333333333333333,0.8666666666666667,0.6000000000000001,-0.6666666666666667,-0.06666666666666665,0.06666666666666665,0.1333333333333333,C-post-confirmatory-evidence-preserving
controlled-exposure,105,play-late,revmob,federation-wide,944,60,0,3,4.350887824887627,3.1075381681568355,0.4979253112033195,0.47333333333333333,5.341344042528846,fedavg,0.19597457627118645,0.8760593220338984,0.1419491525423729,0.7733050847457628,0.7658898305084746,0.7341101694915255,-0.054025423728813554,0.6800847457627119,0.5773305084745763,-0.1027542372881356,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,own-domain,6165,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedavg,0.8669910786699108,0.8360097323600973,0.8446066504460665,0.8374695863746958,0.8942416869424169,-0.008596918085969185,-0.022384428223844233,-0.030981346309813418,-0.029521492295214946,0.0014598540145984717,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,dowgin,federation-wide,6444,80,0,1593,2.2311985397026333,1.3130135699321448,0.6976744186046512,0.7142857142857143,2.152547605159694,fedavg,0.861576660459342,0.8283674736188703,0.8382991930477964,0.8303848541278709,0.8870266914959652,-0.009931719428926122,-0.02327746741154557,-0.033209186840471694,-0.031191806331471117,0.002017380509000577,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,own-domain,136,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedavg,0.5294117647058824,0.7132352941176471,0.5955882352941176,0.7132352941176471,0.5955882352941176,0.11764705882352944,0.06617647058823528,0.18382352941176472,0.18382352941176472,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,adwo,federation-wide,1105,269,0,25,3.8627936540008085,1.9849666709944866,0.7352941176470589,0.5287356321839081,3.4507439837236333,fedavg,0.5049773755656108,0.7067873303167421,0.5176470588235295,0.6479638009049774,0.4063348416289593,0.18914027149321266,0.012669683257918618,0.20180995475113128,0.14298642533936656,-0.05882352941176472,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,own-domain,20,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedavg,0.75,0.8,0.8,0.8,0.6,0.0,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,anzhi,hiddad,federation-wide,598,35,0,8,4.81946873042181,4.525167333252926,0.25333333333333335,0.2114695340501792,4.6294081615930684,fedavg,0.6387959866220736,0.1956521739130435,0.17224080267558528,0.1956521739130435,0.16387959866220736,0.023411371237458206,-0.4665551839464883,-0.44314381270903014,-0.44314381270903014,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,own-domain,446,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedavg,0.9103139013452914,0.9910313901345291,0.9910313901345291,0.9910313901345291,0.9932735426008968,0.0,0.08071748878923768,0.08071748878923768,0.08071748878923768,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,105,appchina,airpush,federation-wide,2397,192,0,176,3.8712580507857774,2.414979170539053,0.5351351351351351,0.3103448275862069,2.7179832994710713,fedavg,0.5310805173133083,0.6962870254484773,0.6107634543178974,0.7217355027117229,0.7484355444305382,0.08552357113057996,0.07968293700458906,0.16520650813516902,0.19065498539841463,0.025448477263245617,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,own-domain,2032,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedavg,0.5531496062992126,0.578248031496063,0.530511811023622,0.7490157480314961,0.8125,0.04773622047244097,-0.022637795275590622,0.02509842519685035,0.19586614173228345,0.1707677165354331,C-post-confirmatory-evidence-preserving
controlled-exposure,106,play-early,airpush,federation-wide,2618,185,0,138,3.7197674488783905,2.2117594272894445,0.6271186440677966,0.6129032258064516,3.6358809292489016,fedavg,0.6023682200152788,0.6440030557677616,0.6042780748663101,0.778838808250573,0.828113063407181,0.03972498090145149,0.0019098548510313451,0.041634835752482835,0.17647058823529416,0.13483575248281132,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,own-domain,136,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedavg,0.5147058823529411,0.49264705882352944,0.38235294117647056,0.47058823529411764,0.40441176470588236,0.11029411764705888,-0.13235294117647056,-0.022058823529411686,-0.044117647058823484,-0.022058823529411797,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,adwo,federation-wide,1076,296,0,28,3.600484644805414,2.025218450603937,0.7070707070707071,0.5348837209302325,3.3358397887596984,fedavg,0.7778810408921933,0.5780669144981413,0.35687732342007433,0.6245353159851301,0.32063197026022305,0.22118959107806696,-0.421003717472119,-0.19981412639405205,-0.15334572490706322,0.04646840148698883,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,own-domain,16,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedavg,0.625,0.625,0.3125,0.625,0.75,0.3125,-0.3125,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,106,anzhi,leadbolt,federation-wide,745,105,0,5,3.4366612171572064,2.8070121886899573,0.576,0.4537037037037037,3.2005698718007696,fedavg,0.1221476510067114,0.42416107382550333,0.18523489932885906,0.44966442953020136,0.46174496644295304,0.23892617449664427,0.06308724832214765,0.30201342281879195,0.3275167785234899,0.025503355704698027,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,dowgin,own-domain,294,1557,0,80,2.963900593546649,1.9756299517842257,0.5855855855855856,0.5789473684210527,2.2641837367737616,fedavg,0.54421768707483,0.36394557823129253,0.47278911564625853,0.3231292517006803,0.5544217687074829,-0.108843537414966,-0.07142857142857145,-0.18027210884353745,-0.22108843537414968,-0.040816326530612235,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,dowgin,federation-wide,6190,1557,0,80,2.963900593546649,1.9756299517842257,0.5855855855855856,0.5789473684210527,2.2641837367737616,fedavg,0.5841680129240711,0.6187399030694669,0.65718901453958,0.6050080775444265,0.7720516962843296,-0.038449111470113095,0.07302100161550895,0.034571890145395856,0.02084006462035548,-0.013731825525040375,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,gappusin,own-domain,1143,96,0,395,2.757440299350274,1.4144800625290253,0.6595744680851063,0.704225352112676,1.6916326696238444,fedavg,0.24234470691163604,0.19510061242344706,0.19510061242344706,0.22572178477690288,0.3858267716535433,0.0,-0.047244094488188976,-0.047244094488188976,-0.016622922134733153,0.030621172353455822,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,gappusin,federation-wide,1509,96,0,395,2.757440299350274,1.4144800625290253,0.6595744680851063,0.704225352112676,1.6916326696238444,fedavg,0.24254473161033796,0.19284294234592445,0.1862160371106693,0.2140490390987409,0.3605036447978794,0.006626905235255137,-0.05632869449966865,-0.049701789264413515,-0.02849569251159706,0.021206096752816456,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,revmob,own-domain,19,49,0,6,4.95227379357265,2.794751629754864,0.5806451612903226,0.23648648648648649,3.5531588039550406,fedavg,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,-0.15789473684210525,-0.10526315789473684,-0.15789473684210525,-0.05263157894736842,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,revmob,federation-wide,540,49,0,6,4.95227379357265,2.794751629754864,0.5806451612903226,0.23648648648648649,3.5531588039550406,fedavg,0.06851851851851852,0.21666666666666667,0.07037037037037037,0.18333333333333332,0.1648148148148148,0.1462962962962963,0.0018518518518518545,0.14814814814814814,0.1148148148148148,-0.033333333333333354,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,hiddad,own-domain,17,32,0,2,5.873925294948878,4.834028059154069,0.35986159169550175,0.18796992481203006,5.211489646757708,fedavg,0.8235294117647058,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.7058823529411765,0.0,-0.2941176470588235,-0.2941176470588235,-0.4117647058823529,-0.11764705882352944,C-post-confirmatory-evidence-preserving
controlled-exposure,106,appchina,hiddad,federation-wide,313,32,0,2,5.873925294948878,4.834028059154069,0.35986159169550175,0.18796992481203006,5.211489646757708,fedavg,0.46645367412140576,0.36741214057507987,0.28115015974440893,0.36421725239616615,0.33226837060702874,0.08626198083067094,-0.18530351437699683,-0.09904153354632589,-0.10223642172523961,-0.003194888178913724,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,dowgin,own-domain,14,1698,0,2,3.7990690479748586,2.006122221578444,0.5196850393700787,0.6363636363636364,3.5087675251094006,fedavg,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571429,0.07142857142857151,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,dowgin,federation-wide,5755,1698,0,2,3.7990690479748586,2.006122221578444,0.5196850393700787,0.6363636363636364,3.5087675251094006,fedavg,0.731537793223284,0.9532580364900087,0.9381407471763684,0.9416159860990443,0.9876629018245004,0.015117289313640314,0.20660295395308437,0.22172024326672468,0.21007819287576024,-0.011642050390964442,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,airpush,own-domain,2463,155,0,163,3.5089207879910416,2.116957706174709,0.6785714285714286,0.6875,3.321195631708033,fedavg,0.8010556232237109,0.8672350791717418,0.853024766544864,0.9139261063743402,0.7807551766138855,0.014210312626877775,0.0519691433211531,0.06617945594803087,0.11287048315062931,0.046691027202598434,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,airpush,federation-wide,3019,155,0,163,3.5089207879910416,2.116957706174709,0.6785714285714286,0.6875,3.321195631708033,fedavg,0.8257701225571381,0.8847300430606161,0.8724743292480954,0.9238158330573037,0.813183173236171,0.012255713812520663,0.04670420669095732,0.05895992050347798,0.09804571050016564,0.03908578999668766,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,adwo,own-domain,25,346,0,0,4.059671381333424,2.4151592546462863,0.5565217391304348,0.5862068965517241,3.972222254958133,fedavg,0.96,0.96,0.96,0.96,0.92,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,adwo,federation-wide,955,346,0,0,4.059671381333424,2.4151592546462863,0.5565217391304348,0.5862068965517241,3.972222254958133,fedavg,0.8890052356020942,0.9267015706806283,0.9078534031413612,0.9047120418848168,0.9581151832460733,0.018848167539267102,0.01884816753926699,0.03769633507853409,0.015706806282722585,-0.021989528795811508,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,hiddad,own-domain,94,26,0,8,4.356709244538861,3.9091998957365584,0.41641337386018235,0.3024054982817869,3.9814147967842852,fedavg,0.43617021276595747,0.48936170212765956,0.5425531914893617,0.5106382978723404,0.46808510638297873,-0.05319148936170209,0.10638297872340419,0.05319148936170209,0.07446808510638292,0.021276595744680826,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,hiddad,federation-wide,551,26,0,8,4.356709244538861,3.9091998957365584,0.41641337386018235,0.3024054982817869,3.9814147967842852,fedavg,0.1397459165154265,0.1869328493647913,0.20326678765880218,0.19237749546279492,0.19056261343012704,-0.01633393829401089,0.06352087114337568,0.04718693284936479,0.05263157894736842,0.00544464609800363,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,gappusin,own-domain,937,80,0,383,2.717967272919073,1.350476371274089,0.7195121951219512,0.7222222222222222,1.6433452660183616,fedavg,0.327641408751334,0.29669156883671294,0.29775880469583776,0.3105656350053362,0.6392742796157951,-0.0010672358591248265,-0.029882604055496254,-0.03094983991462108,-0.017075773745997835,0.013874066168623245,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,gappusin,federation-wide,1272,80,0,383,2.717967272919073,1.350476371274089,0.7195121951219512,0.7222222222222222,1.6433452660183616,fedavg,0.35691823899371067,0.27044025157232704,0.2688679245283019,0.27908805031446543,0.595125786163522,0.0015723270440251569,-0.08805031446540879,-0.08647798742138363,-0.07783018867924524,0.00864779874213839,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,leadbolt,own-domain,74,89,0,26,4.092039368032953,2.357676480540393,0.5769230769230769,0.3684210526315789,2.6616160404351756,fedavg,0.4594594594594595,0.5405405405405406,0.47297297297297297,0.581081081081081,0.7297297297297297,0.0675675675675676,0.013513513513513487,0.08108108108108109,0.12162162162162155,0.04054054054054046,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,leadbolt,federation-wide,759,89,0,26,4.092039368032953,2.357676480540393,0.5769230769230769,0.3684210526315789,2.6616160404351756,fedavg,0.2648221343873518,0.48353096179183136,0.1976284584980237,0.5428194993412385,0.5968379446640316,0.2859025032938076,-0.06719367588932809,0.21870882740447956,0.2779973649538867,0.05928853754940716,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,revmob,own-domain,23,47,0,11,5.070039915232185,3.2911416290267845,0.5081081081081081,0.272108843537415,3.78885646342401,fedavg,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,revmob,federation-wide,483,47,0,11,5.070039915232185,3.2911416290267845,0.5081081081081081,0.272108843537415,3.78885646342401,fedavg,0.12215320910973085,0.2732919254658385,0.08695652173913043,0.33126293995859213,0.2277432712215321,0.1863354037267081,-0.035196687370600416,0.15113871635610768,0.20910973084886128,0.0579710144927536,C-post-confirmatory-evidence-preserving
